ds,yhat,yhat_lower,yhat_upper,sku_id,sku_name,segment
2023-05-08,546.4939650275678,498.06726726717676,602.7941958117384,SKU0073,BrandA Softener,CY
2023-05-15,556.5484892197484,504.7426419288357,607.2350560529678,SKU0073,BrandA Softener,CY
2023-05-22,563.2534264192504,512.8893031192202,613.6871053216844,SKU0073,BrandA Softener,CY
2023-05-29,562.5129637231735,512.5209567331534,612.8430286380134,SKU0073,BrandA Softener,CY
2023-06-05,558.3956916680505,505.99420013127326,612.7819090987292,SKU0073,BrandA Softener,CY
2023-06-12,558.0867643837978,506.87970934984594,605.4569065967991,SKU0073,BrandA Softener,CY
2023-06-19,563.4037463246822,511.95701105857336,613.0940802634179,SKU0073,BrandA Softener,CY
2023-06-26,568.5630980226161,521.2041302037466,619.3608057230927,SKU0073,BrandA Softener,CY
2023-07-03,566.7111784814887,518.7184948419953,622.5297711570194,SKU0073,BrandA Softener,CY
2023-07-10,557.6028228297896,507.77979002917357,608.4288174257875,SKU0073,BrandA Softener,CY
2023-07-17,547.8226807401761,492.2142493150376,595.381165271614,SKU0073,BrandA Softener,CY
2023-07-24,543.851572244775,492.66313230352046,593.2336388165356,SKU0073,BrandA Softener,CY
2023-07-31,546.1297786749038,499.28169330776115,601.4358521209381,SKU0073,BrandA Softener,CY
2023-08-07,550.107894735666,502.2465936770036,602.725108284375,SKU0073,BrandA Softener,CY
2023-08-14,551.7021940988653,501.3230688370825,605.6965048869732,SKU0073,BrandA Softener,CY
2023-08-21,550.3759407764892,495.7087537070451,599.1036574257673,SKU0073,BrandA Softener,CY
2023-08-28,547.4967474711946,497.1778126026478,598.6157689654361,SKU0073,BrandA Softener,CY
2023-09-04,543.8441580119227,492.07393094103605,595.1455644286418,SKU0073,BrandA Softener,CY
2023-09-11,539.9946754147936,488.6055462687332,589.8096877081406,SKU0073,BrandA Softener,CY
2023-09-18,537.958633534176,491.39150799514306,585.236635586564,SKU0073,BrandA Softener,CY
2023-09-25,540.0960840778691,492.8449826543974,590.2142151553257,SKU0073,BrandA Softener,CY
2023-10-02,545.5978037435422,496.389568790103,598.3280276128863,SKU0073,BrandA Softener,CY
2023-10-09,549.5587385955279,497.84877119689344,597.8309297388759,SKU0073,BrandA Softener,CY
2023-10-16,547.4700283759108,491.5645437119477,599.79821976843,SKU0073,BrandA Softener,CY
2023-10-23,540.7532473523348,486.6504229948061,592.0342048750628,SKU0073,BrandA Softener,CY
2023-10-30,536.2978053291303,487.82596536119985,587.8713865601981,SKU0073,BrandA Softener,CY
2023-11-06,539.4274509627026,484.2259964463581,590.774204418219,SKU0073,BrandA Softener,CY
2023-11-13,548.0123759196798,497.64523557398377,601.769556655583,SKU0073,BrandA Softener,CY
2023-11-20,554.8928056630222,503.0304718473986,605.546022043349,SKU0073,BrandA Softener,CY
2023-11-27,556.1459411154418,501.9081678250888,605.292358913649,SKU0073,BrandA Softener,CY
2023-12-04,555.4257528519499,507.5674440615423,602.3497309559593,SKU0073,BrandA Softener,CY
2023-12-11,558.9357191480711,511.287044575877,607.1376943566729,SKU0073,BrandA Softener,CY
2023-12-18,566.8359909756119,513.5179657773014,621.9350637381539,SKU0073,BrandA Softener,CY
2023-12-25,571.5190535207632,521.9752011438455,620.4514696289951,SKU0073,BrandA Softener,CY
2023-12-31,550.1963575517367,501.2247496620141,599.6554009090878,SKU0073,BrandA Softener,CY
2024-01-07,535.0685161837652,485.490397425159,588.0847103883116,SKU0073,BrandA Softener,CY
2024-01-14,517.7922363646461,468.5369081431151,567.1996950819345,SKU0073,BrandA Softener,CY
2024-01-21,508.027788876416,457.51405194957545,557.9110184179187,SKU0073,BrandA Softener,CY
2024-01-28,508.1810009784439,453.6578501972068,559.6360997462615,SKU0073,BrandA Softener,CY
2024-02-04,513.1799107303175,462.6018641664457,562.121313954707,SKU0073,BrandA Softener,CY
2024-02-11,517.1730053054482,464.1579194344728,566.4420241001981,SKU0073,BrandA Softener,CY
2024-02-18,518.7888044516327,465.8315854833517,572.9009645979432,SKU0073,BrandA Softener,CY
2024-02-25,519.946663914469,469.60613032940483,570.1228248987845,SKU0073,BrandA Softener,CY
2024-03-03,521.6421570702645,469.0205184688358,570.484843529098,SKU0073,BrandA Softener,CY
2024-03-10,522.807097060254,469.79515443009893,574.7882068177215,SKU0073,BrandA Softener,CY
2024-03-17,522.8666416842019,470.71152539823333,576.1542894530302,SKU0073,BrandA Softener,CY
2024-03-24,523.2281563124569,470.5502319466349,572.215332345479,SKU0073,BrandA Softener,CY
2024-03-31,524.9696741521493,475.5654768656212,576.6878503775579,SKU0073,BrandA Softener,CY
2024-04-07,526.1788371503263,474.3136399965617,577.6580705657003,SKU0073,BrandA Softener,CY
2024-04-14,523.6514387733349,470.6748195340024,578.4794742707005,SKU0073,BrandA Softener,CY
2024-04-21,517.7100645002243,468.10062427004607,567.6498625984046,SKU0073,BrandA Softener,CY
2024-04-28,513.7057377629502,463.6050672436819,566.2004873447083,SKU0073,BrandA Softener,CY
2024-05-05,516.9975804090517,464.1438345876335,571.0681714278874,SKU0073,BrandA Softener,CY
2024-05-12,526.5653897004552,474.18029533574577,576.4232414653333,SKU0073,BrandA Softener,CY
2024-05-19,535.1675794793165,482.78691204861104,586.5114761564414,SKU0073,BrandA Softener,CY
2024-05-26,536.7465027717342,484.88531637038113,587.0213255428308,SKU0073,BrandA Softener,CY
2024-06-02,532.8991514772,485.0253332132392,581.944403550542,SKU0073,BrandA Softener,CY
2024-06-09,530.7727636570745,472.6692716717547,580.5849281860993,SKU0073,BrandA Softener,CY
2024-06-16,534.6126928474017,486.8529015209647,586.0584816567458,SKU0073,BrandA Softener,CY
2024-06-23,540.7087529841695,489.1811727292416,591.7586844665425,SKU0073,BrandA Softener,CY
2024-06-30,541.5504129338343,485.39497936587406,587.165197335346,SKU0073,BrandA Softener,CY
2024-07-07,534.2857802150465,484.6880922096799,583.8039395490032,SKU0073,BrandA Softener,CY
2024-07-14,523.8412678625712,466.9877559988148,572.6243337187686,SKU0073,BrandA Softener,CY
2024-07-21,517.6136722185048,469.3037519850266,565.9845238009738,SKU0073,BrandA Softener,CY
2024-07-28,518.2369948805887,472.1041381997854,571.0046103116516,SKU0073,BrandA Softener,CY
2024-08-04,522.2457230841726,470.6868800563391,572.049627695566,SKU0073,BrandA Softener,CY
2024-08-11,524.8389049726464,473.9169885943285,575.8137671024868,SKU0073,BrandA Softener,CY
2024-08-18,524.3278991227925,475.1280668992263,578.5447557768384,SKU0073,BrandA Softener,CY
2024-08-25,521.8104697481323,469.52983672947886,571.9780696956898,SKU0073,BrandA Softener,CY
2024-09-01,518.3736960011237,466.4722207301826,569.0346266274265,SKU0073,BrandA Softener,CY
2024-09-08,514.4527506867967,463.2533035055465,564.8359878216781,SKU0073,BrandA Softener,CY
2024-09-15,511.52919224118546,461.9615894483924,561.5142705199049,SKU0073,BrandA Softener,CY
2024-09-22,512.1941319781315,458.3794791722407,566.0297002407673,SKU0073,BrandA Softener,CY
2024-09-29,516.9960587131335,458.5758234781343,567.3145898283223,SKU0073,BrandA Softener,CY
2024-10-06,522.0977037962382,473.59259003712856,572.710083439184,SKU0073,BrandA Softener,CY
2024-10-13,522.1524736213668,474.1589139057961,575.8483890095567,SKU0073,BrandA Softener,CY
2024-10-20,516.3341184633721,464.61503045420113,570.159347379832,SKU0073,BrandA Softener,CY
2024-10-27,510.32422099005936,459.4676368087414,561.3102119776064,SKU0073,BrandA Softener,CY
2024-11-03,510.8480712729513,459.1092405192575,563.5196454053606,SKU0073,BrandA Softener,CY
2024-11-10,518.3658700330244,466.6125716774261,565.2981757691764,SKU0073,BrandA Softener,CY
2024-11-17,526.5446443350544,472.820023335409,575.557831500009,SKU0073,BrandA Softener,CY
2024-11-24,529.556419747667,479.89627923191927,582.5572649995933,SKU0073,BrandA Softener,CY
2024-12-01,528.7301321341814,477.6674974562463,578.5294890312922,SKU0073,BrandA Softener,CY
2024-12-08,530.4375277216628,479.2557478133911,581.4248579078849,SKU0073,BrandA Softener,CY
2024-12-15,537.4686096208134,489.2111240905654,591.733506565478,SKU0073,BrandA Softener,CY
2024-12-22,544.2349086629008,493.3644577501354,596.2774547434888,SKU0073,BrandA Softener,CY
2021-01-04,5657.921862990825,4362.637860135833,6968.359326716546,SKU0065,BrandE Cheese,CZ
2021-01-11,5351.099319516259,4142.222339366631,6612.429847495506,SKU0065,BrandE Cheese,CZ
2021-01-18,5229.614667277713,4061.971161629621,6406.810274360633,SKU0065,BrandE Cheese,CZ
2021-01-25,5323.316063674662,4065.021706473678,6600.456408197477,SKU0065,BrandE Cheese,CZ
2021-02-01,5440.162246946062,4183.709967281853,6735.41348106629,SKU0065,BrandE Cheese,CZ
2021-02-08,5407.776588294017,4179.2135713251155,6625.9106618889155,SKU0065,BrandE Cheese,CZ
2021-02-15,5263.060801334365,4048.3819116137715,6511.116444669898,SKU0065,BrandE Cheese,CZ
2021-02-22,5178.796531397051,3915.106032893111,6464.906275503863,SKU0065,BrandE Cheese,CZ
2021-03-01,5239.16115490716,4020.6852609951543,6602.335662938736,SKU0065,BrandE Cheese,CZ
2021-03-08,5343.728068368161,4060.3234384218376,6653.181945219597,SKU0065,BrandE Cheese,CZ
2021-03-15,5343.870586594657,4145.977645231828,6550.401052891945,SKU0065,BrandE Cheese,CZ
2021-03-22,5229.999292027529,3932.0334568719713,6385.010519435275,SKU0065,BrandE Cheese,CZ
2021-03-29,5140.156639539393,3872.4644490264377,6464.909525262152,SKU0065,BrandE Cheese,CZ
2021-04-05,5190.304562244517,3942.4593127923245,6472.060304408418,SKU0065,BrandE Cheese,CZ
2021-04-12,5339.189140403529,4076.388614347203,6617.552310372387,SKU0065,BrandE Cheese,CZ
2021-04-19,5443.535740410028,4143.442419606908,6633.047060499619,SKU0065,BrandE Cheese,CZ
2021-04-26,5422.439531197014,4231.078870623388,6720.026559225015,SKU0065,BrandE Cheese,CZ
2021-05-03,5330.619390507292,4071.9988079686254,6623.192054029486,SKU0065,BrandE Cheese,CZ
2021-05-10,5269.15375269941,4033.1010344210276,6452.424997508061,SKU0065,BrandE Cheese,CZ
2021-05-17,5260.917955974488,4035.8491141498253,6644.808862307005,SKU0065,BrandE Cheese,CZ
2021-05-24,5242.562210134485,3911.5264008334702,6529.431774803389,SKU0065,BrandE Cheese,CZ
2021-05-31,5166.519972354005,3965.6084897438677,6322.300676418175,SKU0065,BrandE Cheese,CZ
2021-06-07,5076.320849993613,3739.0856831387096,6390.091721220575,SKU0065,BrandE Cheese,CZ
2021-06-14,5067.315064721753,3836.0017890448594,6377.5623433383935,SKU0065,BrandE Cheese,CZ
2021-06-21,5188.862984267414,3863.312891857385,6493.283079532051,SKU0065,BrandE Cheese,CZ
2021-06-28,5398.627234126317,4185.530822210113,6613.246421728154,SKU0065,BrandE Cheese,CZ
2021-07-05,5599.651836011808,4309.93616639607,6905.893681533161,SKU0065,BrandE Cheese,CZ
2021-07-12,5701.857917800692,4433.001662392833,7080.789856769665,SKU0065,BrandE Cheese,CZ
2021-07-19,5657.762037315183,4441.233991817072,6925.27833555449,SKU0065,BrandE Cheese,CZ
2021-07-26,5480.684394673146,4194.333954333241,6751.100979117627,SKU0065,BrandE Cheese,CZ
2021-08-02,5257.484120480134,3919.5943661648744,6552.865976521765,SKU0065,BrandE Cheese,CZ
2021-08-09,5121.888194986191,3871.939063778464,6324.075720659115,SKU0065,BrandE Cheese,CZ
2021-08-16,5162.672318983034,3949.8466803361525,6333.118791031256,SKU0065,BrandE Cheese,CZ
2021-08-23,5331.4744471307395,4065.5566656340234,6548.069280291771,SKU0065,BrandE Cheese,CZ
2021-08-30,5465.948204319985,4240.233829960846,6825.451078024429,SKU0065,BrandE Cheese,CZ
2021-09-06,5443.764521512666,4197.431240597988,6690.204814862898,SKU0065,BrandE Cheese,CZ
2021-09-13,5317.567910821,4041.129935590664,6504.222079875631,SKU0065,BrandE Cheese,CZ
2021-09-20,5264.3840136471545,4036.7772317210897,6589.894878781217,SKU0065,BrandE Cheese,CZ
2021-09-27,5379.699365894052,4204.466453044422,6650.9433542317865,SKU0065,BrandE Cheese,CZ
2021-10-04,5545.038146651246,4292.9293191459265,6814.087011042482,SKU0065,BrandE Cheese,CZ
2021-10-11,5541.7716590100745,4228.873566981467,6780.304566954186,SKU0065,BrandE Cheese,CZ
2021-10-18,5303.910344201429,3993.1424472606163,6561.39185000286,SKU0065,BrandE Cheese,CZ
2021-10-25,5020.191245131556,3788.8044290837997,6317.030142255794,SKU0065,BrandE Cheese,CZ
2021-11-01,4948.770184589777,3685.824858915509,6189.791670832384,SKU0065,BrandE Cheese,CZ
2021-11-08,5140.458569951294,3886.657235709853,6387.529014423311,SKU0065,BrandE Cheese,CZ
2021-11-15,5387.214045465074,4147.03786054075,6618.136049457481,SKU0065,BrandE Cheese,CZ
2021-11-22,5461.30701072758,4231.168017237837,6787.552041570371,SKU0065,BrandE Cheese,CZ
2021-11-29,5370.861621748313,4092.1160902620686,6556.561480261445,SKU0065,BrandE Cheese,CZ
2021-12-06,5333.5691491082025,4080.977731606092,6603.5214786720035,SKU0065,BrandE Cheese,CZ
2021-12-13,5500.158219746645,4205.4515447792555,6680.5637129716515,SKU0065,BrandE Cheese,CZ
2021-12-20,5756.026473085096,4559.202529166773,7053.907434809177,SKU0065,BrandE Cheese,CZ
2021-12-27,5838.823889785135,4495.683706731092,7099.950327031348,SKU0065,BrandE Cheese,CZ
2022-01-03,5636.829828685631,4410.385212895858,6794.4790480594465,SKU0065,BrandE Cheese,CZ
2022-01-10,5320.18949455224,4033.512057104936,6502.535772933779,SKU0065,BrandE Cheese,CZ
2022-01-17,5155.087871398659,3872.843048870624,6316.204672193368,SKU0065,BrandE Cheese,CZ
2022-01-24,5220.4428130785,3822.41354868603,6510.232754757911,SKU0065,BrandE Cheese,CZ
2022-01-31,5350.036030401738,4173.1529423185675,6567.615977099428,SKU0065,BrandE Cheese,CZ
2022-02-07,5348.2543333333215,4070.2646496809944,6575.300939647209,SKU0065,BrandE Cheese,CZ
2022-02-14,5212.001101390266,3919.50766894501,6492.554082613897,SKU0065,BrandE Cheese,CZ
2022-02-21,5105.554714266027,3853.1362330439683,6372.372540056803,SKU0065,BrandE Cheese,CZ
2022-02-28,5142.804890564899,3799.204249653594,6367.169838385663,SKU0065,BrandE Cheese,CZ
2022-03-07,5251.924694108879,4007.541602032778,6587.724120437291,SKU0065,BrandE Cheese,CZ
2022-03-14,5276.930933683422,4006.679648462219,6485.615760488825,SKU0065,BrandE Cheese,CZ
2022-03-21,5175.901969176808,3940.03984821211,6460.479081316351,SKU0065,BrandE Cheese,CZ
2022-03-28,5069.989927265262,3744.6060607630243,6409.756645870803,SKU0065,BrandE Cheese,CZ
2022-04-04,5093.187937089927,3835.8347573448386,6408.343881542476,SKU0065,BrandE Cheese,CZ
2022-04-11,5234.089426116521,3868.2388387408528,6488.891566961767,SKU0065,BrandE Cheese,CZ
2022-04-18,5356.072562290763,4013.433171402992,6591.485552177532,SKU0065,BrandE Cheese,CZ
2022-04-25,5356.875847194973,4137.347232437981,6633.448624284628,SKU0065,BrandE Cheese,CZ
2022-05-02,5269.650721015111,3953.4322850232634,6467.212921815737,SKU0065,BrandE Cheese,CZ
2022-05-09,5197.833602297343,3904.1175757386072,6508.91193358024,SKU0065,BrandE Cheese,CZ
2022-05-16,5183.264989007926,3868.6421623519655,6358.283472804716,SKU0065,BrandE Cheese,CZ
2022-05-23,5172.204420064472,3957.978030726136,6456.813857128226,SKU0065,BrandE Cheese,CZ
2022-05-30,5106.051826304053,3953.8642020185234,6446.32553679441,SKU0065,BrandE Cheese,CZ
2022-06-06,5011.605251289766,3752.3002355019903,6286.417276403517,SKU0065,BrandE Cheese,CZ
2022-06-13,4982.026256127307,3723.8889181981863,6232.643983525201,SKU0065,BrandE Cheese,CZ
2022-06-20,5080.831807847029,3896.9152475372475,6357.27702092601,SKU0065,BrandE Cheese,CZ
2022-06-27,5281.254481214826,4016.4993051617216,6589.981091848486,SKU0065,BrandE Cheese,CZ
2022-07-04,5491.299319424157,4095.627069714299,6717.328360551972,SKU0065,BrandE Cheese,CZ
2022-07-11,5616.12092942271,4359.267661504636,6853.557864505935,SKU0065,BrandE Cheese,CZ
2022-07-18,5599.160156841621,4368.296771403346,6879.233281582054,SKU0065,BrandE Cheese,CZ
2022-07-25,5441.5951934729455,4052.7735161314617,6704.0408373933205,SKU0065,BrandE Cheese,CZ
2022-08-01,5217.302124167438,4038.9750818873044,6480.849373428505,SKU0065,BrandE Cheese,CZ
2022-08-08,5056.72301337425,3850.270576218603,6328.023449050071,SKU0065,BrandE Cheese,CZ
2022-08-15,5064.994367289847,3719.4256931560944,6345.337519350714,SKU0065,BrandE Cheese,CZ
2022-08-22,5221.062131737059,3936.172361014234,6594.739172002264,SKU0065,BrandE Cheese,CZ
2022-08-29,5374.243583880966,4139.017886505972,6587.673890460664,SKU0065,BrandE Cheese,CZ
2022-09-05,5381.858952311969,4075.0488971277337,6737.919225278763,SKU0065,BrandE Cheese,CZ
2022-09-12,5262.549182834178,4036.445186575564,6521.7396691348495,SKU0065,BrandE Cheese,CZ
2022-09-19,5184.092920906139,3931.923327084127,6435.2098595327225,SKU0065,BrandE Cheese,CZ
2022-09-26,5271.826818984699,3968.5248437606633,6626.947965774608,SKU0065,BrandE Cheese,CZ
2022-10-03,5444.634665423375,4091.205904327738,6728.826289053231,SKU0065,BrandE Cheese,CZ
2022-10-10,5483.672717254832,4353.026859537018,6933.883682673789,SKU0065,BrandE Cheese,CZ
2022-10-17,5280.273298017476,4048.0489783740186,6543.01277304585,SKU0065,BrandE Cheese,CZ
2022-10-24,4983.762315683192,3817.3336357803873,6284.347071799578,SKU0065,BrandE Cheese,CZ
2022-10-31,4862.105698202819,3569.7899923963732,6134.914202284265,SKU0065,BrandE Cheese,CZ
2022-11-07,5016.507503799115,3773.911857853075,6250.1415740634575,SKU0065,BrandE Cheese,CZ
2022-11-14,5273.863472010553,3938.6341570926197,6525.266457848042,SKU0065,BrandE Cheese,CZ
2022-11-21,5386.691669983681,4126.937753963596,6713.832432330471,SKU0065,BrandE Cheese,CZ
2022-11-28,5312.806318909947,4108.608355488684,6531.241896783766,SKU0065,BrandE Cheese,CZ
2022-12-05,5248.974526350067,3947.7462272027806,6471.296369114113,SKU0065,BrandE Cheese,CZ
2022-12-12,5379.524069467809,4118.152204273868,6541.660426512677,SKU0065,BrandE Cheese,CZ
2022-12-19,5638.225324961476,4424.19760174639,6918.655855299611,SKU0065,BrandE Cheese,CZ
2022-12-26,5768.0094310679415,4422.535382727498,7105.147568182104,SKU0065,BrandE Cheese,CZ
2023-01-02,5611.697581799915,4317.1731459980765,6937.867696450758,SKU0065,BrandE Cheese,CZ
2023-01-09,5294.611886533549,4063.8200101865773,6602.3651805522295,SKU0065,BrandE Cheese,CZ
2023-01-16,5088.597102362334,3801.4806514798165,6305.158973998352,SKU0065,BrandE Cheese,CZ
2023-01-23,5119.655544807472,3846.0533649810695,6351.680165514276,SKU0065,BrandE Cheese,CZ
2023-01-30,5255.10021677056,4115.739699434963,6613.133916233702,SKU0065,BrandE Cheese,CZ
2023-02-06,5283.932770681919,3987.7420916314964,6586.847249797528,SKU0065,BrandE Cheese,CZ
2023-02-13,5162.05830278029,3860.998850666252,6392.717261962443,SKU0065,BrandE Cheese,CZ
2023-02-20,5037.474086007579,3780.7325901679296,6184.448904620371,SKU0065,BrandE Cheese,CZ
2023-02-27,5048.996885288492,3840.9879972641634,6300.701856197069,SKU0065,BrandE Cheese,CZ
2023-03-06,5157.080950984425,3884.4227074782975,6495.708136981805,SKU0065,BrandE Cheese,CZ
2023-03-13,5205.468158551996,3847.8351682013226,6582.423137389218,SKU0065,BrandE Cheese,CZ
2023-03-20,5121.613827253262,3809.405182678165,6376.561687028756,SKU0065,BrandE Cheese,CZ
2023-03-27,5004.390963672125,3690.661050445388,6248.83158985432,SKU0065,BrandE Cheese,CZ
2023-04-03,5000.205079858583,3701.2558491080813,6287.602632945269,SKU0065,BrandE Cheese,CZ
2023-04-10,5128.271452286963,3858.587561508479,6337.436885204861,SKU0065,BrandE Cheese,CZ
2023-04-17,5264.3257331502,3949.891997935528,6529.1675680848175,SKU0065,BrandE Cheese,CZ
2023-04-24,5288.297336071003,4008.699793915799,6482.854850671739,SKU0065,BrandE Cheese,CZ
2023-05-01,5209.375114240473,3956.615683862738,6567.759747114356,SKU0065,BrandE Cheese,CZ
2023-05-08,5128.6378614565165,3937.7567211974456,6414.920728274475,SKU0065,BrandE Cheese,CZ
2023-05-15,5105.734674503307,3923.852006840717,6424.608554214091,SKU0065,BrandE Cheese,CZ
2023-05-22,5099.823133911224,3845.811585194235,6452.523003986026,SKU0065,BrandE Cheese,CZ
2023-05-29,5044.479727992376,3810.4089587174603,6362.802223877226,SKU0065,BrandE Cheese,CZ
2023-06-05,4949.052058551971,3726.998856357859,6166.710402505036,SKU0065,BrandE Cheese,CZ
2023-06-12,4901.100837442705,3624.4897456872977,6115.216440264433,SKU0065,BrandE Cheese,CZ
2023-06-19,4976.223017361406,3735.088739115448,6305.48929779314,SKU0065,BrandE Cheese,CZ
2023-06-26,5164.185598475221,3889.1950523724204,6437.4419363215375,SKU0065,BrandE Cheese,CZ
2023-07-03,5380.1239930187385,4165.573487951475,6638.731429723181,SKU0065,BrandE Cheese,CZ
2023-07-10,5525.7186589110115,4150.987379510577,6852.354614876094,SKU0065,BrandE Cheese,CZ
2023-07-17,5535.880808276985,4303.316361016758,6836.129728488012,SKU0065,BrandE Cheese,CZ
2023-07-24,5400.2072772661,3936.4173403028444,6669.8359612481,SKU0065,BrandE Cheese,CZ
2023-07-31,5179.207824343771,3929.2986607419098,6445.071166529015,SKU0065,BrandE Cheese,CZ
2023-08-07,4997.307553850969,3694.4562590491805,6358.759099309185,SKU0065,BrandE Cheese,CZ
2023-08-14,4972.426181260636,3705.1981577404704,6167.046272427937,SKU0065,BrandE Cheese,CZ
2023-08-21,5110.550882036438,3811.173475204428,6444.6071737996335,SKU0065,BrandE Cheese,CZ
2023-08-28,5277.418765999444,4025.81893654444,6546.751114116433,SKU0065,BrandE Cheese,CZ
2023-09-04,5315.450080182764,4050.466705570385,6640.950932169675,SKU0065,BrandE Cheese,CZ
2023-09-11,5208.955887080435,3952.027072897479,6441.892425705358,SKU0065,BrandE Cheese,CZ
2023-09-18,5109.734125901399,3844.8190727800948,6397.970035221783,SKU0065,BrandE Cheese,CZ
2023-09-25,5167.103458572399,3933.3929698576544,6465.569794119252,SKU0065,BrandE Cheese,CZ
2023-10-02,5339.647532815637,4079.380581481448,6510.165146100377,SKU0065,BrandE Cheese,CZ
2023-10-09,5417.064597893514,4197.870017562813,6701.742004021197,SKU0065,BrandE Cheese,CZ
2023-10-16,5253.305258797199,4077.882504819267,6532.188518711646,SKU0065,BrandE Cheese,CZ
2023-10-23,4953.418074360007,3703.6506615106287,6219.075479507627,SKU0065,BrandE Cheese,CZ
2023-10-30,4785.085683561284,3464.4006899130213,6028.100732343655,SKU0065,BrandE Cheese,CZ
2023-11-06,4896.071625731496,3705.3438019377213,6188.497098219362,SKU0065,BrandE Cheese,CZ
2023-11-13,5155.279634840834,3731.2869694138867,6349.549616752942,SKU0065,BrandE Cheese,CZ
2023-11-20,5305.394622887178,4025.7899141889093,6562.624834884919,SKU0065,BrandE Cheese,CZ
2023-11-27,5255.116622091043,4074.4934680404554,6566.705418590956,SKU0065,BrandE Cheese,CZ
2023-12-04,5171.356460599089,3945.0018332887844,6342.6823095134005,SKU0065,BrandE Cheese,CZ
2023-12-11,5263.572966205008,3845.3080227979003,6504.990867537299,SKU0065,BrandE Cheese,CZ
2023-12-18,5516.018955201648,4255.066030350748,6738.680048325887,SKU0065,BrandE Cheese,CZ
2023-12-25,5687.219667562475,4458.9761823544895,7081.534017269546,SKU0065,BrandE Cheese,CZ
2023-12-31,6011.1679906268155,4762.089522738357,7343.275469100304,SKU0065,BrandE Cheese,CZ
2024-01-07,5717.284934520299,4347.258162465272,6923.929602275399,SKU0065,BrandE Cheese,CZ
2024-01-14,5449.637960209555,4158.836348058995,6761.676271864954,SKU0065,BrandE Cheese,CZ
2024-01-21,5407.824519359604,4164.807288419165,6727.640366205147,SKU0065,BrandE Cheese,CZ
2024-01-28,5534.771424688371,4184.127817608209,6800.232555921188,SKU0065,BrandE Cheese,CZ
2024-02-04,5614.032982000655,4287.760898395048,6906.533338018389,SKU0065,BrandE Cheese,CZ
2024-02-11,5530.969264281634,4224.418709300039,6857.929156532134,SKU0065,BrandE Cheese,CZ
2024-02-18,5386.669986819177,4159.373111065513,6674.764841180719,SKU0065,BrandE Cheese,CZ
2024-02-25,5349.032080932974,4046.151362118696,6639.013389692985,SKU0065,BrandE Cheese,CZ
2024-03-03,5441.277852308535,4220.6896742422905,6654.087882981668,SKU0065,BrandE Cheese,CZ
2024-03-10,5524.581442982324,4231.348674863053,6693.196609885037,SKU0065,BrandE Cheese,CZ
2024-03-17,5479.930984372384,4162.239529322053,6842.536946439483,SKU0065,BrandE Cheese,CZ
2024-03-24,5355.630489487113,3989.120916330221,6596.694061607715,SKU0065,BrandE Cheese,CZ
2024-03-31,5304.527777356551,4014.539950083174,6545.694569592178,SKU0065,BrandE Cheese,CZ
2024-04-07,5398.755690597597,4112.18288821939,6594.474093318804,SKU0065,BrandE Cheese,CZ
2024-04-14,5549.1977408154735,4315.530488212358,6800.461373434766,SKU0065,BrandE Cheese,CZ
2024-04-21,5615.323799839136,4389.619633706978,6862.20985355932,SKU0065,BrandE Cheese,CZ
2024-04-28,5560.36209259834,4318.529506985436,6896.040713262917,SKU0065,BrandE Cheese,CZ
2024-05-05,5469.194853561859,4217.456253690998,6772.628846925243,SKU0065,BrandE Cheese,CZ
2024-05-12,5427.775265380524,4239.108605010115,6819.378494567665,SKU0065,BrandE Cheese,CZ
2024-05-19,5424.893495486181,4173.440239435539,6694.3130154664,SKU0065,BrandE Cheese,CZ
2024-05-26,5389.333991928522,4097.419201316931,6599.006519490133,SKU0065,BrandE Cheese,CZ
2024-06-02,5299.675519150124,4071.122280075533,6631.481864249812,SKU0065,BrandE Cheese,CZ
2024-06-09,5225.507986496462,3953.4221849454084,6550.0932529112815,SKU0065,BrandE Cheese,CZ
2024-06-16,5257.455264991755,4066.186136882086,6523.1723995980565,SKU0065,BrandE Cheese,CZ
2024-06-23,5415.9038801683455,4086.712138435895,6727.228149991347,SKU0065,BrandE Cheese,CZ
2024-06-30,5634.18618585095,4352.273131177211,6881.672599963343,SKU0065,BrandE Cheese,CZ
2024-07-07,5811.6582349795435,4424.989501522725,7101.424281866835,SKU0065,BrandE Cheese,CZ
2024-07-14,5869.447604672641,4632.623930813294,7082.180059649307,SKU0065,BrandE Cheese,CZ
2024-07-21,5777.7321817359625,4553.525205832285,7027.426887272976,SKU0065,BrandE Cheese,CZ
2024-07-28,5572.932788311703,4292.711555881558,6845.963988881707,SKU0065,BrandE Cheese,CZ
2024-08-04,5363.128306754935,4112.710218664376,6607.386390261493,SKU0065,BrandE Cheese,CZ
2024-08-11,5279.918960531949,4032.368483062463,6571.136970737504,SKU0065,BrandE Cheese,CZ
2024-08-18,5374.588482664991,4146.75196747946,6600.071627531563,SKU0065,BrandE Cheese,CZ
2024-08-25,5551.9481546245,4206.355320951826,6843.9866231693595,SKU0065,BrandE Cheese,CZ
2024-09-01,5642.444793343144,4392.750754584415,6939.3747895116285,SKU0065,BrandE Cheese,CZ
2024-09-08,5571.978345402726,4300.507466704995,6834.073190832339,SKU0065,BrandE Cheese,CZ
2024-09-15,5449.25242436464,4184.624462467706,6758.929877570926,SKU0065,BrandE Cheese,CZ
2024-09-22,5449.46515767304,4243.4568191494345,6727.667316785236,SKU0065,BrandE Cheese,CZ
